,epoch,D_loss,G_loss,MI,D_ks,p_value,time,Corr/code0-x,Corr/code0-y,Corr/code1-x,Corr/code1-y,angle
0,1,0.690247489560035,-0.705834993431645,2.0871479665079426e-05,0.7639475806451612,6.65847930816439e-185,161,-0.022080593025588926,0.03770983597874054,-0.01348188321570199,-0.05579136815439571,43.93564329597382
0,2,0.6905840048866887,-0.6862141249641296,8.547306060791016e-05,0.5605,1.8082395437371883e-102,288,0.015168616358031723,-0.010075607229412887,-0.012349966930789106,-0.012431043679724875,78.78117278249997
0,3,0.6934547481998321,-0.6878655110636065,0.00011019180378606242,0.8244516129032258,2.0196813608992238e-219,429,0.08711859429100555,-0.025746358138015117,-0.04331399946538779,-0.016135525610869922,36.89570639312433
0,4,0.6754728555679321,-0.6683811420394529,0.0001860298216342926,0.8494717741935484,1.380553955427194e-234,562,0.07159582836034122,-0.0033581427646611367,0.008272593854608715,-0.08867923739258093,81.98504696815348
0,5,0.6465458571910858,-0.6366919057984506,0.0005031660942721271,0.7454637096774193,6.6087726625993315e-168,705,0.10406609846968731,-0.009685911469301778,-0.0979233118851769,0.025839886941888088,9.46472336274556
0,6,0.604972404818381,-0.6079860012377462,0.001319011838565911,0.5964758064516129,5.81576150510506e-115,1123,0.045664781008184774,-0.019127927179736645,0.023805353409844167,-0.12310257305952266,56.327647232782695
0,7,0.49552421031459687,-0.4897099656443442,0.0033192848918148347,0.6890282258064516,4.2299100804316505e-140,1282,0.09813589291336972,-0.022850301311693327,-0.017666586237135486,-0.22938304771382345,81.29670151840084
0,8,0.39802112214026913,-0.37889338116491994,0.007943125922353036,0.6978387096774193,4.1358102312022706e-150,1431,0.18559443367377218,-0.11813362004948347,0.15942176331477087,-0.3163081407602433,30.774180390901005
0,9,0.32237403815792454,-0.2974309678519926,0.01898642322949825,0.7619314516129032,2.7043143415466016e-182,1558,0.513756535789118,-0.23182628762233046,0.44566553002389664,-0.531469147478347,25.731665387094
0,10,0.3081529366393243,-0.2859854496294452,0.05452274675330808,0.7274233870967741,2.987860332100082e-166,1689,0.5676187775457688,-0.3305399617340336,0.5940054789215861,-0.5683595177302153,13.522638553452744
0,11,0.39773799238666413,-0.38512541594043853,0.150317594048477,0.6344717741935484,2.372653794741826e-130,2215,0.42759496817104686,-0.35941914842708667,0.6018604220881522,-0.649951776809327,7.151012354997391
0,12,0.5078075042655391,-0.5322598132394976,0.2700876206640274,0.38937903225806453,1.1846899836374734e-49,2356,0.4097831340156524,-0.3844100967817098,0.5816001107438208,-0.6112769445671495,3.255005605260603
0,13,0.5543829995778299,-0.5775474093614086,0.32997083351496725,0.3133709677419355,2.89510890727754e-32,2568,0.5287940145582956,-0.508374740394833,0.6358032616294255,-0.6601088919789977,2.2023573864869648
0,14,0.5343970387212692,-0.5493942643365552,0.3792576011150114,0.37585887096774195,2.8735539900115593e-46,2698,0.45486603910086293,-0.44692538620763433,0.6400359264701161,-0.6521958053687887,1.0436368153751723
0,15,0.5219617380249885,-0.5304598293958172,0.38780199712322605,0.3924274193548387,2.1466826403916727e-50,2830,0.4730033863924861,-0.4546525911142326,0.58212657935154,-0.590622345122661,1.5483329842867843
0,16,0.5298351996367977,-0.54224807745026,0.390248863447097,0.38367741935483873,3.659460941988174e-48,3214,0.4895933664531861,-0.47799898635226945,0.6771881676034163,-0.6896920075062469,1.2106371901385884
0,17,0.5372889190912247,-0.5532877776891955,0.47263667179692176,0.3823185483870968,9.276278766592293e-48,3397,0.4967822869257467,-0.48004663511636525,0.6834472360935046,-0.7004407739003142,1.685063240862171
