,epoch,D_loss,G_loss,MI,SepalLengthCm_D_ks,SepalWidthCm_D_ks,PetalLengthCm_D_ks,PetalWidthCm_D_ks,SepalLengthCm_p_value,SepalWidthCm_p_value,PetalLengthCm_p_value,PetalWidthCm_p_value,time,Corr/code0-SepalLengthCm,Corr/code0-SepalWidthCm,Corr/code0-PetalLengthCm,Corr/code0-PetalWidthCm,Corr/code1-SepalLengthCm,Corr/code1-SepalWidthCm,Corr/code1-PetalLengthCm,Corr/code1-PetalWidthCm
0,43,0.649042587195124,-0.69539109777127,0.9492166074258941,0.15196428571428572,0.11948412698412698,0.15486111111111112,0.11484126984126984,1.5811456528941624e-09,4.697262030123545e-06,7.052960142752792e-10,1.2601472867046426e-05,2596407,0.6998250553609381,-0.3236168383432204,0.9147243141356399,0.8871261831378369,0.10610816714624875,0.19285395257457982,0.0028330813634550468,0.09191860327350776
0,44,0.6540550387331417,-0.7093747008059706,0.8923781426357371,0.11536706349206349,0.044305555555555556,0.14032242063492065,0.13496031746031745,1.1310293272740957e-05,0.3274282143550207,3.4826860386418515e-08,1.3188668559996145e-07,2662669,0.7459743960643557,-0.3337843392926243,0.9119733412388512,0.8649120233464074,0.04389967381735015,0.3245985964283235,-0.039858840167280474,0.08936562678228067
0,45,0.6609209488545146,-0.7105444744229317,0.8616891003080777,0.0953968253968254,0.1239484126984127,0.13932539682539682,0.09812996031746032,0.000510453806688839,1.7529855547003454e-06,4.459565041855504e-08,0.0003166317038095797,2720756,0.7818350759532603,-0.3111445285850955,0.9168097661146417,0.8857253657537362,0.15697062204249151,0.34748145386087526,-4.7342981687557e-05,0.09816042039936651
0,46,0.6544814578124455,-0.6992331870964595,0.8215194105037621,0.09531746031746031,0.05928075396825397,0.1392857142857143,0.11467261904761905,0.0005176558150601544,0.08037216220305363,4.5124712122228234e-08,1.3065348637428313e-05,2774854,0.7212845818851817,-0.2365349035385622,0.9133095735111034,0.8577644412439881,0.04133859127717308,0.35991530795402144,-0.03511148785110869,0.08666619896969534
0,47,0.6477171576448849,-0.7018088208777564,0.8842877506145409,0.13001984126984126,0.07984126984126984,0.1425843253968254,0.11253968253968254,4.3729283447287385e-07,0.006023797381688417,1.9453189561679905e-08,2.0253945370492264e-05,2826012,0.7487665463929162,-0.3443151263520886,0.9204085358410539,0.8792290311316496,0.05057871473710796,0.2828741636118919,-0.00272612995852301,0.08367432748848626
0,48,0.6559920353548867,-0.7081968752401215,0.8931682913431099,0.0953968253968254,0.0848859126984127,0.11687003968253969,0.12374007936507936,0.000510453806688839,0.002842190785971689,8.244290387713563e-06,1.839204105210837e-06,2882387,0.7427380954115219,-0.3878897486995632,0.9157001241076435,0.8707805063713687,0.054165402402239646,0.24712745799406816,0.000562277962321705,0.081124238548895
0,49,0.6513572867427554,-0.7009684645703861,0.9127840109701667,0.09765376984126985,0.043601190476190474,0.1605952380952381,0.09918650793650793,0.00034407084214197695,0.3459776098210998,1.3459392620916707e-10,0.0002621058832209376,2941479,0.7188732364214452,-0.34962375793969735,0.9257028501431801,0.8757315122397384,0.08343579787149123,0.1882026807575671,0.023188142982759553,0.05160869916946887
0,50,0.647234283387661,-0.7027163058519363,0.9027540603918689,0.1366765873015873,0.09116071428571429,0.11365575396825396,0.08342261904761905,8.767458801725918e-08,0.0010438910801951152,1.6113392146187392e-05,0.003547958940704214,3000578,0.6893223025306642,-0.3907156645969176,0.9327242182890026,0.895659948896383,0.13813802048003196,0.18693154012445962,0.011194702387506042,0.04127667141463031
0,51,0.6584170918379512,-0.7114251447575433,0.8807242400944233,0.13661210317460318,0.0742609126984127,0.11364087301587301,0.11588789682539682,8.899487017776783e-08,0.013129024027615885,1.61641454321381e-05,1.0129264108289938e-05,3061025,0.6984430275220752,-0.34831490319256847,0.9254618397730027,0.8678660024887321,0.11658858855506857,0.2824754342215093,0.02577338935023522,0.09701623228279387
0,52,0.6570382394960949,-0.7141481393149921,0.9473831850503173,0.10211805555555556,0.07484126984126985,0.1225843253968254,0.06901289682539682,0.00015349662838655339,0.012141943922360019,2.3823713682333535e-06,0.025946778400934584,3125016,0.6853511402186421,-0.3457583208948535,0.9260276020048112,0.8696385416617762,0.07806909223711027,0.28575932106319557,0.017500935896737714,0.09752184533344237
